   1 13 30  0.65 47 11 10.58   -4.3  2.5  5.2   18  19  3.7  2.6    0.9  0.3     2.6    5.7  0.71 135 1.0 IA 0
   2 13 30  0.87 47 10 56.15   52.8  5.3  7.0   50   8 10.2  1.9    4.4  0.7    54.0   25.4  2.82  49 0.9 IA 0
   3 13 30  1.54 47 11  4.84   60.5  4.6  5.1   32   0 10.8  4.5    2.1  0.8    38.5   31.9  4.29 152 0.6 IA 1
   4 13 29 58.01 47 11  6.34   -2.4  1.3  3.8   32   0  5.1  3.9    0.7  0.6     8.5   13.0  2.78 179 0.2 SA 1
   5 13 29 57.79 47 11  7.20    3.3  2.1  5.8   40  21  9.6  3.7    1.6  0.6    38.0   33.7  5.38   8 0.9 SA 0
   6 13 29 58.14 47 11  6.34   15.3  2.5  6.7   27  33  1.9  2.0    0.6  0.8     1.1    3.2  0.42 116 0.6 SA 0
   7 13 29 58.76 47 11  9.41   13.4  2.2  5.8   32   0  3.1  3.6    0.3  0.2     3.2    7.3  2.19  11 0.4 SA 1
   8 13 29 58.36 47 11 10.50   15.8  2.8  7.8   32   0 11.1  7.3    0.5  1.1    40.9   53.3 18.42 158 0.5 SA 1
   9 13 29 57.72 47 11  2.80   24.0  4.1  9.9  118  14  7.3  1.1   10.8  3.1    65.5   24.8  1.40 163 0.5 SA 0
  10 13 29 58.24 47 11  9.36   19.6  5.0 12.0   32  15  8.0  3.9    3.8  3.3    21.4   21.7  1.28 133 0.6 SA 0
  11 13 29 58.34 47 11  6.77   25.3  1.7  3.8   32   0  4.6  3.0    0.4  0.3     7.0    9.2  4.55 176 0.7 SA 1
  12 13 29 59.00 47 11 10.63   30.0  2.5  6.3   32  21  4.5  2.9    1.8  2.0     6.9   10.0  0.89  37 0.5 SA 0
  13 13 29 58.03 47 10 59.78   36.3  3.7  9.6   56  48  5.7  9.2    1.3  2.3    18.9   55.1  3.28 150 0.3 SA 0
  14 13 29 57.47 47 10 59.73   41.5  1.8  4.5   15  15  5.0  7.7    0.6  1.0     4.1    9.7  1.46  51 0.7 SA 0
