  38 13 29 52.55 47 12 54.82  -80.1  4.5  6.8   49  11  5.3  1.2    3.0  0.5    14.4    7.3  1.11  18 0.3 IA 0
  39 13 29 59.22 47 13  5.28  -59.0  8.0  6.5   66  17  8.8  2.4    9.6  1.8    53.4   32.8  1.27 166 0.5 SA 0
  40 13 29 49.90 47 12 13.26  -59.6  2.7  7.1   77  13 14.9  3.5    4.8  0.4   178.7   84.4  8.63  29 0.4 IA 0
  41 13 29 47.37 47 12 30.80  -67.6  4.4 11.1   40   8  5.2  1.1    2.9  0.3    11.4    6.1  0.89 175 0.5 SA 0
  42 13 29 56.53 47 12 32.35  -65.6  3.0  7.7   63   9 11.3  3.4    3.8  0.3    83.5   56.2  5.00  29 0.3 IA 0
  43 13 29 56.30 47 12 37.94  -68.2  3.3  7.9   71  10  4.6  1.4    2.8  0.2    15.6    9.2  1.27  89 0.4 IA 0
  44 13 29 49.71 47 12 57.82  -62.4  6.6  8.6  124  11  8.5  1.2   16.0  1.2    94.1   30.0  1.35   2 0.5 IA 0
  45 13 30  1.31 47 12 41.81  -30.1 13.6 30.7  563   9 13.3  0.3  363.1  4.4  1029.1   52.6  0.65  78 0.3 SA 0
  46 13 30  1.44 47 12 59.11  -69.3  4.2  5.5   33   0 10.7  3.1    1.1  0.3    39.0   22.3  7.87 161 0.7 SA 1
  47 13 29 50.40 47 12 59.18  -57.3  6.1  6.5   70   9 10.2  2.2    9.0  1.7    75.8   36.9  1.93  39 0.4 IA 0
  48 13 29 59.34 47 13  3.04  -65.2  6.1  5.7   34  14 11.7  3.5    3.7  1.2    48.5   46.1  2.98  24 0.6 SA 0
  49 13 29 41.20 47 11 26.16  -68.9  3.9  5.1   33   0  3.7  1.9    0.9  0.4     4.6    4.7  1.23 128 0.6 IA 1
  50 13 29 44.14 47 11 57.14  -61.4  2.2  4.6   33   0  9.0  2.5    1.2  0.5    27.4   15.4  5.25  22 0.5 SA 1
  51 13 29 46.56 47 12  6.57  -63.6  2.5  6.4   26  11  6.1  2.0    1.5  0.2    10.1    8.4  1.52   8 0.8 SA 0
  52 13 29 55.96 47 12 32.48  -56.4  2.5  5.9   33   0 12.2  4.1    1.0  0.3    50.8   34.3 11.95   5 0.8 IA 1
  53 13 29 57.59 47 12 39.92  -59.3  3.4  8.3  179  12 10.2  1.4   17.5  0.9   193.6   54.9  2.53  74 0.5 IA 0
  54 13 29 47.07 47 12 39.59  -66.1  2.4  5.6   42  10  4.9  1.6    1.5  0.3    10.3    8.3  1.56  96 0.6 IA 0
  55 13 29 46.56 47 12 39.19  -55.3  2.8  5.5   43  11  5.8  2.2    2.5  0.4    15.2   11.2  1.37  26 0.4 IA 0
  56 13 29 57.64 47 12 51.57  -67.2  2.5  4.4   33   0  6.5  3.7    0.8  0.4    14.5   16.3  4.05   3 0.5 IA 1
  57 13 29 49.25 47 13  1.03  -72.2  4.1  4.6   33   0  4.2  1.9    1.0  0.5     6.0    5.4  1.36 154 0.7 IA 1
  58 13 29 57.08 47 13  0.05  -60.1  5.0  5.6  113  10  9.2  1.5   13.2  2.0    98.4   32.5  1.71 140 0.9 IA 0
  59 13 29 44.66 47 11  7.83  -67.7  1.8  5.4   33   0  5.8  1.9    0.6  0.3    11.4    7.3  4.57 156 0.7 SA 1
  60 13 29 55.41 47 12 43.75  -53.5  2.9  6.5   46  10  8.1  2.6    2.0  0.3    31.4   20.1  3.63  27 0.6 IA 0
  61 13 29 53.82 47 12 44.88  -56.5  3.1  7.0   92  16  9.0  1.8    4.5  0.4    77.1   38.1  3.96 179 0.3 IA 0
  62 13 29 48.09 47 12 49.31  -61.6  3.6  6.7   69  12  8.2  1.9    5.6  0.8    48.0   25.5  1.96  38 0.3 IA 0
  63 13 29 50.85 47 12 58.12  -60.7  5.4  6.3   54  10  7.2  2.3    5.8  0.8    29.4   16.5  1.16  38 0.6 IA 0
  64 13 29 55.39 47 12 59.58  -70.1  4.2  4.5   33   0  1.6  0.7    0.7  0.4     0.9    0.8  0.30 179 0.9 IA 1
  65 13 29 48.33 47 13  3.57  -52.8  5.5  5.1   59  11  9.4  2.8    7.4  1.6    54.0   30.9  1.68 132 0.7 IA 0
  66 13 29 53.28 47 13  2.36  -57.9  6.2  5.4   52  13  8.4  2.4    5.9  1.0    38.7   25.5  1.52 143 0.5 IA 0
  67 13 30  0.71 47 13  5.91  -65.8  6.4  4.7   33   0  2.8  2.7    1.3  0.6     2.7    5.3  0.49 172 0.2 SA 1
  68 13 29 54.08 47 11 42.95  -59.7  2.2  5.8   33   0  5.3  2.5    0.6  0.1     9.5    8.8  3.91  35 0.9 CR 1
  69 13 29 59.22 47 12 23.79  -49.8  2.4  6.0   99  11  6.0  1.2    5.6  0.5    37.0   17.9  1.51 106 0.5 IA 0
  70 13 29 45.45 47 12 34.43  -52.4  3.5  5.3   59  21 10.9  3.0    3.4  0.7    72.6   49.0  4.94   7 0.5 IA 0
  71 13 29 48.71 47 12 44.33  -50.3  2.7  5.8   91  11  5.7  1.0    5.8  0.7    31.3   12.3  1.24  20 0.5 IA 0
  72 13 29 55.02 47 12 46.69  -61.1  2.8  5.7   33   0  4.0  2.5    0.7  0.2     5.5    6.7  1.92 118 0.5 IA 1
  73 13 29 54.32 47 12 47.59  -56.2  2.5  5.2   25  10  6.5  2.7    2.3  0.5    11.0    9.5  1.10  41 0.5 IA 0
  74 13 29 59.25 47 12 59.99  -59.4  5.2  5.6   35  13  4.1  1.7    2.7  0.7     6.2    6.3  0.53  60 0.4 SA 0
  75 13 29 57.92 47 11 45.13   -3.0  2.1  5.6   70   9 24.5  3.9    7.0  0.7   435.3  149.9 14.24 153 0.7 IA 0
  76 13 29 44.53 47 11 55.25  -49.1  1.9  4.5   37   9  6.0  1.7    1.9  0.5    13.7    9.1  1.67  38 0.5 SA 0
  77 13 29 58.46 47 12  7.15  -43.9  2.3  5.7   78  11  9.2  2.0    4.8  0.7    68.7   36.2  3.27  47 0.7 IA 0
  78 13 29 56.06 47 12 19.88  -45.9  3.0  7.7   78   8  8.8  1.2    5.5  0.4    62.5   20.4  2.61 100 0.4 SA 0
  79 13 29 43.99 47 12 22.79  -39.2  5.3  5.2   61  11 13.9  2.5    6.1  1.2   122.2   54.2  4.63 158 0.4 IA 0
  80 13 30  3.75 47 12 46.43  -60.2  4.8  5.9   33   0  2.3  1.6    0.7  0.3     1.8    2.6  0.57 134 0.7 IA 1
  81 13 30  2.91 47 13  1.72  -39.7  6.8  5.8   60  11  9.7  2.4   10.9  1.8    58.1   35.8  1.22  19 0.9 IA 0
  82 13 29 55.23 47 13  4.03  -58.6  5.9  5.1   33   0  3.4  2.1    1.4  0.7     3.9    4.9  0.62 171 0.7 IA 1
